date_time,city,state,shape,duration,summary
9/24/20 07:46,Windham,NH,Triangle,2-3 minutes,2nd ufo sighting same place.
9/23/20 12:00,Railghy,NH,Oval,,((NUFORC Note: Witness provides no information. PD))
9/22/20 19:42,Windham,NH,Triangle,6 minutes,2nd sighting triangular shape aircraft saw location!
9/19/20 23:00,Manchester/Hooksett,NH,Other,5-10 seconds,I was driving north on 93 about a mile south of the Hooksett tolls. Out of the corner of my eye I saw up over the trees to my left ove
9/17/20 19:30,Derry,NH,Other,10 minutes,Five lights moving East to West
9/15/20 05:00,Center Conway,NH,Light,8 minutes,I stepped outside to check on the weather looked up and saw 6 white lights (no strobe or flashing) almost directly in single file un
9/12/20 04:45,Somersworth,NH,Rectangle,2 minutes,Very large craft with intense bright lights.
9/9/20 09:00,Intervale,NH,Circle,12 minutes?,This shit was real. Extremely large visible and illuminated to the point where I was almost scared how low it was
9/9/20 08:30,Concord,NH,Triangle,7min,Triangle observed
9/5/20 21:30,Hillsborough,NH,Other,1 minute,Big Bright orange light. About small aircraft distance away. Moving fast across the sky looked like the shape of a hot air balloon.
9/5/20 20:16,Atkinson,NH,Circle,4 seconds,Slow moving circle of white light that shot off in a high rate of speed and instantly was gone!
9/5/20 04:57,Barrington,NH,Unknown,5 seconds,I am a Geography teacher former registered nurse. I've seen some strange lights in the sky a few times not satellites. This was jus
8/30/20 23:00,Hooksett,NH,Diamond,30 minutes,I live off of route 101 East in NH  which goes to the ocean. I was going out around 11:00 p.m. to smoke a cigarette and I looked up an
8/25/20 21:00,Loudon,NH,Circle,1 hour,Multiple round objects with pulsating bright light disappearing and reappearing.
8/25/20 09:10,Windham,NH,Triangle,1 minute,Ufo seen august 25th 2020!
8/25/20 03:22,Pittsfield,NH,Light,45 minutes approximately,Yellow light over trees Pittsfield NH
8/24/20 01:00,Litchfield,NH,Changing,51 minutes,Pulsating defined sphere. Orb. Orbs. Formation wide diamond when orbs grouped and formed. Communicated with each other via lights.
8/23/20 00:00,Litchfield,NH,Changing,5 minutes,Bright white flashing light strange moving object. Upon zooming in appears to be fast spinning disk that may shapeshift to orb
8/22/20 01:15,Litchfield,NH,Other,30 minutes,Strange moving lights observed. When zoomed in they are large bright orbs. White and orange in color. With energy mass surrounding it.
8/20/20 21:30,Charlestown,NH,Rectangle,45-60 seconds,Silent triangle flying NW to SE Three lights at the corners with flashing red light at the center
8/17/20 22:45,Epping,NH,Sphere,15 minutes,Large bright object  northern sky
8/14/20 03:15,Hancock,NH,Rectangle,<1 second,Brief flash of light and metal object seemed to disintegrate and disappear.
8/10/20 22:22,Milford,NH,Circle,11 minutes,Hovering craft. Milford drive in. Defying gravity. Engine shit off.
8/3/20 13:00,Rochester,NH,Circle,1 minute,Ok soI was sitting on my couch with the door open. Then I heard a strange noise coming from outside at first I thought it was a plane
8/1/20 17:50,Keene,NH,Sphere,1 minute,Shiny metallic object passed over my house.
7/29/20 03:15,Center Conway,NH,Rectangle,10 seconds,UFO SIGHTING REPORT: 7/29/20 (around 3:15 am) I was watching the northern night sky when I noticed a bright light in the peripheral vis
7/28/20 22:00,Nashua,NH,Cigar,7 minutes,This object was massive!!
7/21/20 23:35,Nashua,NH,Circle,>30 minutes,Flying Saucer Darts Erratically South Nashua
7/18/20 23:30,Danville,NH,Light,10-15 seconds,Orange/red light moving thru the sky. No sound. Clear night.
7/18/20 22:00,Greenfield,NH,Other,5-7 minutes,Very bright red-orange drone-like object with flashing or rotating lights stationary for 2 minutes then moved slowly away.
7/12/20 23:37,Merrimack,NH,Fireball,1-2 minutes,Round orange object in late night sky no tail
7/12/20 22:00,Lincoln,NH,Light,6 hours,"At approximately 10 PM my wife saw a bright light in the sky to the southeast of our position.

To the naked eye it appeared much br"
6/25/20 22:00,Rochester,NH,Diamond,5 minutes,Object was brightly lit with white/blue lights in a diamond pattern. It was gliding from the SW and stopped behind a street lamp. I c
6/19/20 23:00,Kensington,NH,Circle,3 hours,Three lights Dancing in the Sky circular objects
6/12/20 23:00,Manchester,NH,Light,1 1/2 minutes,I was standing on my back porch. I immediately looked up at the sky because it shocked me that the sky was so clear that there were so
6/9/20 20:20,Littleton,NH,Disk,15 minutes,Disc shaped object moving slowly.
6/8/20 12:20,Sunnappee,NH,Cylinder,16 seconds,Large metallic cylinder seen floating in New Hampshire sky before disappearing.
6/5/20 23:30,Manchester,NH,Light,10 minutes,Just south of the city there was a UFO in the sky with two bright circular white lights. It went straight up to about 1500 feet.
6/4/20 21:30,Greenland,NH,Cigar,3-5 minutes,Long object with what looked like square train windows - definately not an airplane
6/1/20 00:55,Columbia,NH,Other,2-3 minutes,I was looking outside up at the night sky from my bedroom window. I saw a bright white light and 5 rays come off the light. Then this
5/22/20 22:30,Center Conway,NH,Light,30 seconds,"I saw 2 white lights/objects @ 55 degrees in the night sky from (ground) horizontal moving from north to south.

Trailing object was"
5/16/20 21:00,Bedford,NH,Fireball,1 minute,3 fiery orbs over Bedford NH.
5/7/20 02:40,Derry,NH,Oval,2 minutes,Oval to round object which hovered then moved East extremely slow
5/3/20 22:00,Rochesster,NH,Light,10 minutes +,"I looked up to see a bright white light moving from West to East.

The light was traveling in the distance between a group of trees t"
4/25/20 20:40,North Conway,NH,Circle,3 minutes,I saw at least 12 glowing orbs in perfect formation traveling diagonally. ((Starlink satellites?))
4/23/20 11:45,Lee,NH,Formation,10 seconds,cigar shaped object with two florescent tube like lights moving all around it.
4/14/20 02:16,Dover,NH,Changing,5 minutes,UFO accompanied by strange weather in Dover New Hampshire
4/9/20 22:45,Temple,NH,Light,15 minutes,I was looking out the window towards Pack Monadnock mountain and I saw a bright light low thru the trees. I had my lower strength g
3/31/20 23:00,Center Conway,NH,Light,20 minutes +,Glowing flickering light with reds moving in western sky. Slowly moving. Fading in and out towards horizon. ((Venus??))
3/31/20 10:20,Plymouth,NH,Light,Half hour,First very bright and low light moving in a swooping motion. Then another smaller object came straight toward it moved in a quarter ci
3/27/20 22:00,Rochester,NH,Disk,3-5 minutes,I took my dog out at 10pm to notice a glowing orange light heading my way in the sky! As soon as it passed by my house the glow stopped
3/27/20 20:40,Meredith,NH,Light,3-6 minutes,My friend and I were sitting outside. My friend noticed a light moving across the sky. ((Starlink satellites))
3/27/20 05:45,Bedford,NH,Circle,2 minutes,Bright light moving like ISS SIGHTING but not the ISS.
3/27/20,Center Conway,NH,Other,30 minutes,Blueish white star like lights in perfect linesperfect measured distances apart. ((Starlink satellites))
3/7/20 21:30,Sanbornton,NH,Light,5 minutes,Flickering light hovering over tree line
3/4/20 21:30,Chester,NH,Triangle,80 minutes,Extremely low flying & slow moving triangular/stealth emitting intensely bright and moved through the air like it was floating
3/4/20 04:45,Rochester,NH,Light,10 minutes,"organized and controled group of oribtal objects extream altiude no lights they just looked like stars..((""Starlink"" satellites??))"
2/29/20 19:30,Lincoln,NH,Light,5 seconds,Saw a ball of light appear out of nowhere it was floating then zoomed up and disappeared
2/28/20 20:00,Grafton,NH,Circle,2 hour,i called fish and game and they said it was a cross breed the problem is there were 2 identical animals.
2/25/20 23:00,Strafford,NH,Other,1 minute,3 leaf clover looking drone-like craft with centralized dome 25 feet wide intense white and red lights
2/24/20 12:45,Chester,NH,Disk,~1 minute,12:45 PM-shiny disk/saucer shape seen in daylight over 101 north towards Chester NH. Seen swaying side to side.
2/23/20 20:30,Osssipee (?),NH,Light,30 minutes,Bright white round light hovering moving up down circles side to side
2/15/20 12:10,Salem,NH,Other,20 minutes,An unusually high number of airplanes traveling one after the other from Northeast NH to Southwest MA
2/10/20 20:30,Epping,NH,Triangle,10 minutes,Noticed a bright orange star near the moon the light became 2 lights as it came closer then a 3rd light appeared in back it then flo
1/30/20 18:09,Boscawen,NH,Light,20 minutes,Two bright & silent moving objects in the sky
1/30/20,Concord,NH,Light,3 min,Was upstairs in room and looked out window and saw two very bright white lights flying extremely low. At first I thought it was plane;
1/24/20 18:00,Gorham,NH,Disk,50 minutes,1-24-20 followed from gorham nh to conway nh by very large to me disk shaped bright object for over 45 minutes plusgot video
1/7/20 05:13,stratham,NH,Oval,5 minutes,Slow moving object with two lights (one very bright). Perfect oval shape.
1/5/20 18:15,Kingston,NH,Light,5 seconds,Fast bright white light shoots across the sky.
12/22/19 17:40,Barrington,NH,,7 seconds,"Bright ""star"" moving very slowly near Polaris accelerates slightly and quickly fades out."
12/15/19 02:05,Portsmouth,NH,Light,5 minutes,Falling Lights
12/9/19 09:39,Nashua,NH,,,MADAR Node 10
11/25/19 05:40,Kingston,NH,Light,3 minutes,"Single file of bright lights. ((NUFORC Note: ""Starlink"" satellites? PD))"
11/21/19 10:30,Enfield,NH,Triangle,4 minutes,Triangle of white lights and a large red strobe orb in Enfield NH
11/16/19 17:00,Belmont,NH,Unknown,3 minutes,White flashing lights seen heading east from Belmont NH
11/16/19 15:20,Exeter,NH,Oval,Two to three minutes,Object spotted hovering East/Northeast of route 101 while traveling between Exeter and Epping.
11/13/19 07:25,Pembroke,NH,,,MADAR Node 110
11/12/19 02:43,Goffstown,NH,,,MADAR Node 5
11/10/19 01:47,Nashua,NH,,,MADAR Node 10
11/1/19 18:00,Stewartstown,NH,Formation,Currently,I was outside with my dogs and I looked up at the sky and saw 3 blinking very bright lights. They would blink in the same consecutive o
10/26/19 01:00,Berlin,NH,Light,10 minutes,I was by Russians church looking up at the sky and saw three white lights in a triangle formation for a few seconds then it started mov
10/25/19 21:30,Sunapee,NH,Light,60 seconds,My family and I were walking on the back roads of Dewey beach my wife and youngest son was about 75 yards ahead of my eldest son and I
10/24/19 06:51,Goffstown,NH,,,MADAR Node 5
10/14/19 20:00,Manchester,NH,Light,5 seconds,Two large round orange lights in night sky over Livingston Park Manchester NH
10/13/19 08:00,North Conway,NH,Circle,4 seconds,Circular Yellow and Green object in 2 photos taken on after the other.
10/5/19 07:20,Manchester,NH,Sphere,5 minutes,Bright white spherical light and disc shaped
9/29/19 04:50,Plymouth,NH,Unknown,5 minutes,We am on a camping trip just south of the White Mountain national forest. Two lights equidistant from each other. Traveling west at the
9/21/19 11:15,Enfield,NH,Sphere,5 minutes,White round structure very high very fast and zig zags
9/6/19 09:20,Exeter,NH,Light,10 seconds,4 yellowish-green vessels 3 seconds apart moving about 1000 mph single file.
9/4/19 17:14,Pembroke,NH,,,MADAR Node 110
9/1/19 11:37,Goffstown,NH,Triangle,2 minutes,Skies were clear heard kind of a rumbling then I noticed a craft appear over the trees hovering. as it accelerated forward over my loca
9/1/19 08:10,Goffstown,NH,,,MADAR Node 05
8/5/19 23:00,Dover,NH,Light,2 minutes,Yellowish/Orange light moving strangely
8/5/19 22:45,Amherst,NH,Formation,15 seconds,We were observing satellites and saw 2 moving in tandem in one direction then both enemies turned at the same time and began moving i
8/4/19 17:21,Pembroke,NH,,,MADAR Node 110
8/3/19 09:23,Pembroke,NH,,,MADAR Node 110
8/2/19 13:42,Pembroke,NH,,,MADAR Node 110
7/31/19 13:56,Pembroke,NH,,,MADAR Node 110
7/30/19 18:39,Nashua,NH,,,MADAR Node 10
7/27/19 22:30,Etna,NH,Unknown,10-15 seconds,2 objects spotted in a VERY rural area of NH
7/18/19 21:00,Ashuelot,NH,Fireball,2 minutes,Orange orb floating slowly through the night sky
7/13/19 11:53,Pembroke,NH,,,MADAR Node 110
7/12/19 03:27,Pembroke,NH,,,MADAR Node 110
7/9/19 22:30,Nashua,NH,Fireball,3 seconds,Looked up to see stationary bright star. As soon as I looked at it it took off extremely fast.
7/8/19 02:25,Merrimack,NH,,,MADAR Node 03
7/4/19 03:00,Pembroke,NH,,,MADAR Node 110
6/30/19 02:25,Pembroke,NH,,,MADAR Node 110
6/1/19 20:41,Merrimack,NH,,,MADAR Node 03
5/28/19 02:30,Madbury,NH,Circle,2 minutes,Blue circle appears out my window while I’m chillin in bed. It sounded like an airplane until it became louder
5/27/19 23:24,Sandown,NH,Light,~2 minutes,A low bright orb light that got brighter closer and then went straight up into space and disappeared.
5/27/19 22:08,Nashua,NH,Sphere,,Circular 2 yellow searchlights&quot; trying to locate someting. &quot;Crazy fast big w/lights on bottom and fop. ((MUFON CMS case))
5/27/19 16:09,Goffstown,NH,,,MADAR Node 05
5/26/19 22:00,Lincoln nh,NH,Formation,3 mins,Formation of 15 ufos lined up. ((NUFORC Note: Space Link satellites. PD))
5/26/19 21:00,North Conway,NH,Cylinder,1+ minute,Dark night full of stars. A line of blinking lights in an opaque vessel; traveling W to E. ((NUFORC Note: SpaceLink satellites. PD))
5/24/19 23:45,Laconia,NH,Light,3 minutes,Traveling W to E the height brightness sizeshape and speed of ISS but over 50 in a straight line. ((NUFORC Note: Satellites. PD))
5/24/19 11:33,Barrington,NH,Light,90 seconds,~50 white/yellow lights descend in straight line 3 close lines spaced out at trailing end slowly N. ((SpaceLink Satellites))
5/23/19 09:01,Pembroke,NH,,,MADAR Node 110
5/13/19 11:32,Goffstown,NH,,,MADAR Node 05
5/12/19 20:17,Goffstown,NH,,,MADAR Node 05
5/11/19 23:00,Hudson,NH,Triangle,6 minutes,I was driving to a friend's house late May 112019. as I was turning on her St I look up to see a unidentified flying object above my c
5/8/19 21:00,Fremont,NH,Other,Continuing up till right,Very large floating aircraft with nav-lights. Possibly a military test craft. ((anonymous report))
4/25/19 19:41,Lincoln,NH,Sphere,~2 minutes,Sphere shaped craft disappears in the sky.
4/25/19 07:45,Lincoln,NH,Sphere,~10 minutes,Strange light in distance mysteriously vanished
4/20/19 12:59,Goffstown,NH,,,MADAR Node 05
4/16/19 10:58,Derry,NH,Circle,6 seconds,Very large blueish white round object moving downwards from sky.
4/10/19 13:51,Goffstown,NH,,,MADAR Node 05
4/7/19 18:11,Goffstown,NH,,,MADAR node 05
4/4/19 02:00,Portsmouth,NH,Light,2 minutes,Outside the bathroom window which faces east I noticed an unusually large very bright star in the sky. ((anonymous report))
3/28/19 06:13,Cornish,NH,Light,1 second,A very bright white light traveling eat to west.
3/17/19 23:01,Concord,NH,,,MADAR Node 110
3/17/19 15:53,Goffstown,NH,,,MADAR Node 05
3/16/19 22:00,Atkinson,NH,Other,6 minutes,Hovering multi-colored silent boomerang shaped object.
3/14/19 15:52,Concord,NH,,,MADAR Node 110
3/13/19 17:02,Concord,NH,,,MADAR Node 110
3/12/19 16:03,Concord,NH,,,MADAR Node 110
3/10/19 10:15,North Woodstock,NH,Disk,30 seconds,Chrome disc saucer.
3/10/19 09:16,Concord,NH,,,MADAR Node 110
3/7/19 17:47,Concord,NH,,,MADAR Node 110
3/4/19 15:31,Merrimack,NH,,,MADAR Node 03
3/4/19 14:03,Concord,NH,,,MADAR Node 10
2/24/19 23:00,Plaistow,NH,Oval,3 minutes,Follow for 3 min 3 lights hovering slowly under 1000 feet turned back around to take video completly gone. ((anonymous report))
2/9/19 09:40,Farmington,NH,Triangle,30 seconds,Silver object in sunlight. Like an upside down V. Faded to gray as it flew away SW out of sunlight. ((anonymous report))
2/4/19 04:36,Merrimack,NH,,,MADAR Node 03
2/3/19 12:17,Concord,NH,,,MADAR Node 10
1/9/19 17:55,Sandown,NH,Triangle,>1 minute,I was looking up at the North East sky at what I thought was a small metior or space debris way up like a plane. Went South West. W
1/1/19 21:15,Nottingham,NH,Sphere,Many minutes,What first appeared to be a star makes irregular moves in the sky.
12/11/18 16:58,Concord,NH,,,MADAR Node 10
11/28/18 06:52,Concord,NH,,,MADAR Node 106
11/22/18 13:50,Salem,NH,Cylinder,Fly by,Object flying S no noise no wings of any sort cylindrical shape approx 80 ft long
11/21/18 09:09,Concord,NH,,,MADAR Node 10
11/12/18 13:57,Concord,NH,,,MADAR Node 10
10/28/18 20:00,Nashua,NH,Triangle,1 minute,Boomerang flying object. Amherst St to Sullivan St.
10/24/18 22:00,Rochester,NH,Disk,~45 minutes,In the sky about 200 feet in the air was 2 round lights yellow the size of a mini van and they had beams of light coming down to about
10/19/18 21:33,Merrimack,NH,,,MADAR Node 03
10/6/18 21:30,Exeter,NH,Fireball,30-40 minutes,8 red burning orbs from south to north below the cloud cover. ((NUFORC Note: Possible sky lanterns??? PD))
10/1/18 12:25,Concord,NH,,,MADAR Node 110
9/23/18 19:00,Hampton Beach,NH,Formation,4 minutes,Red orbs in long string 2000ft high over Hampton Beach NH.
9/9/18 15:57,Concord,NH,,,MADAR Node 110
8/16/18 21:18,Plainfield,NH,Triangle,45 seconds,Saw 3 white lights in the shape of a triangle that had an aircraft behind it with two lights and one flashing red light.
8/13/18 22:21,Concord,NH,,,MADAR Node 9
8/7/18 02:25,Concord,NH,,,MADAR Node 110
8/5/18 02:25,Concord,NH,,,MADAR Node 110
8/4/18 02:25,Concord,NH,,,MADAR Node 110
8/3/18 19:30,Manchester/Londonderry line,NH,Flash,<10 seconds,Fast streak of light in sky about 10mi north of position. ((anonymous report))
7/20/18 17:50,Manchester,NH,Unknown,<3 minutes,Flickering object sighted moving from SE to NW in Manchester NH.
7/10/18 03:00,Seabrook Beach,NH,Triangle,18 minutes,Was in kayak in seabrook harbor when noticed an almost multi colored sphere with a bunch of smaller red orbs moving in all directions t
7/4/18 22:00,Wolfeboro,NH,Circle,30 minutes,Fireworks UFO.
7/4/18 22:00,Manchester,NH,Formation,2 minutes,Triangle formation.
6/8/18 13:34,Concord,NH,,,MADAR Node 10
6/7/18 10:15,Rye,NH,Circle,20 seconds,Bright orange orb or sphere...being chased by two helicopters at night..
6/6/18 10:17,Concord,NH,,,MADAR Node 110
6/3/18 17:00,Tilton,NH,Oval,15 seconds,A yellow/orange glowing oval shaped object left two large white puffy condensation trails in its wake rocketing across the sky.
5/16/18 04:50,Nashua,NH,Light,>1,Bright stationary object in sky over Nashua NH. ((anonymous report))
5/3/18 21:25,Laconia,NH,Circle,3-5 seconds,Helicopter chasing glowing ball.
3/1/18 03:50,Nashua,NH,Light,~1 minute,Object that appeared to be a stationary star flies away when pointed at. ((anonymous report))
2/26/18 19:45,Exeter,NH,Diamond,5 minutes,Diamond shaped hovering silent craft.
2/17/18 20:33,Barrington,NH,Light,~5 minutes,Just before snow storm in Barrington NH 10+ orange glowing lights moving through sky making no sound whatsoever.
1/26/18 07:45,Temple,NH,Circle,5 seconds,Temple NH. In the sky straight ahead of me I saw a white circular object that I thought initially may have been a star.
1/25/18 07:05,New Hampton,NH,Unknown,30 minutes,I was walking down my driveway when I heard a loud noise like a loud jet engine and I looked up and saw I can really see what it was bu
1/22/18 18:20,Manchester,NH,Flash,4 seconds,Flashes of light with orbs.
1/18/18 18:45,Rollinsford,NH,Triangle,1 minute,Triangular aircraft like a boomerang with the front and center open spaced each point had a light that was a different color.
1/13/18 20:30,Concord,NH,Triangle,unknown,Three round lights in a row middle light red and flashing object seen was trapezoid in shape.
1/10/18 19:45,Canaan,NH,Formation,5 minutes,White & green Light formation west of Canaan NH.
12/28/17 18:45,Concord,NH,Light,10 minutes,Blinking white light moving very erratically.
12/26/17 18:08,Dover,NH,Fireball,1 minute,Green/Silver Fireball - Near Hannafords
12/4/17 04:40,Bennington,NH,Rectangle,1 minute,"Route 37 heading from Bennington to Frances town.

Husband was fueling up his truck before starting his day when a “large” shape past"
11/28/17 21:10,Northwood,NH,Triangle,2 minutes,Low flying line of lights hovering as we drove west on rt 4. Triangle shaped object overhead. A light on each corner under side was
11/26/17 16:16,Rochester,NH,Cigar,7 minutes,Saw a bright light possibly 2 close lights at what appears to be high altitude. Object continued to the S getting dimmer.
11/21/17 23:30,Rochester,NH,Cigar,20 minutes,Radically moving UFO.
11/21/17 12:55,Exeter,NH,Circle,30 seconds,At approx. 12:55 p.m. on 21NO17 I I noticed a small white ball very high in the sky travel across the sky northbound.
11/6/17 18:25,Salem,NH,Light,1 minute,I noticed this bright blue light the lit up the sky. Seconds right after it happens again. ((anonymous report))
11/1/17 06:15,Salem,NH,Triangle,15 minutes,I was on break from work when i noticed a brite light up sky. It was just below the cloud line. It was so brite it could not figure ou
10/17/17 19:25,Canaan,NH,Light,10 minutes+,They looked like stars that would move around very fast.I have never seen anything like this before.Some of them make circles in the sk
10/17/17 17:10,Rochester,NH,Light,15 seconds,Two very bright vertically oriented lights observed during the day while traveling southbound on Rt 125.
10/10/17 09:30,North Hampton,NH,Diamond,15 seconds,Boomerang shapeincredible brightness and speed. ((anonymous report))
10/6/17 21:00,Nashua,NH,Triangle,5 minutes,Triangle shaped object hovering near highway. ((anonymous report))
9/29/17 12:00,Nashua,NH,Cigar,15 seconds,Saw silver cigar shape object flying low with no exhaust trailing then disappeared into clear sky. ((anonymous report))
8/16/17 21:00,Hampton Beach,NH,Other,30 seconds,Small light looked like a shooting star at first. Moved in linear path and then changed directions quickly (side to side).
8/16/17 20:30,Loudon,NH,Triangle,2 minutes,Bright circle on approach triangular shaped as passed over head just above treeline
8/16/17 20:30,Loudon,NH,Triangle,1 minute,Triangular shaped object flying lower than any normal aircraft also sounded louder than an usual aircraft loud roar. Lit underneath a
8/12/17 00:00,Brookline,NH,Sphere,3 seconds,Horizontal moving object with bright red and green lights.
8/8/17 21:00,Sandown,NH,Circle,30 seconds,Bright white round wingless object traveling steady from West to East.
8/7/17 09:00,Nelson,NH,Sphere,30 seconds,Bright white sphere follows airliner in NH.
7/26/17 22:00,Durham,NH,Other,15 seconds,Hovering above the trees then it just takes off
7/21/17 22:15,Pelham,NH,Triangle,5 minutes,Three orange lights lifted through the tree line and stacked atop one another in a line. They hovered for a handful of seconds and in
7/18/17 00:15,Strafford,NH,Unknown,5 seconds,Blinking light shot straight through top of tree line then shot off extremely fast to the right slightly bouncing up and down like it w
7/11/17 21:51,Hampton,NH,Circle,1 minute,Circular white light. ((NUFORC Note: Possible satellite?? PD))
7/4/17 20:00,Penacook,NH,,,I looked off to the north says and saw a big black object in the far off distance not moving.
7/3/17 22:00,Acworth,NH,Sphere,2-3 minutes,At 10 PM on July 3rd 2017 my brother was walking by his kitchen sink when he noted an odd light in the sky from the kitchen window.
6/26/17 23:00,Laconia,NH,Sphere,10 minutes,Pink orb/sphere in New Hampshire.
6/24/17 22:00,Farmington,NH,Circle,30 seconds,Bright white glowing orb spotted in Northern Sky of Farmington NH
6/16/17 00:15,Barrington,NH,Triangle,5 minutes,Large triangular craft spotted above Barrrington NH with large white and red lights.
6/10/17 23:00,Goffstown,NH,Unknown,5-10 seconds,Multiple low flying objects in backyard.
6/6/17 15:37,Plaistow,NH,Triangle,50 seconds,2 crafts moving through the sky; dark blue lights 3 of them on each black or grey craft. ((anonymous report))
5/23/17 23:27,Northfield,NH,Changing,10-15 minutes,Bright white orb seen then craft appeared shortly after.
5/18/17 22:00,Weare ,NH,Chevron,5 hours,After each lightning burst another ship would appear  sky became so black you could barely see your hands in front of your face also
5/15/17 22:00,Sandown,NH,Unknown,50-60 seconds,I thought it was a satellite until it got brighter then dimmed.
4/24/17 21:00,Dover,NH,Diamond,10 minutes,Circular a/c. green white and red lights. flipped on its side to expose diamondish triangular shape; size of a/c. ((anonymous report))
4/15/17 23:58,Merrimack,NH,Light,6 minutes,White light moving slowly and changed direction
4/14/17 22:05,Woodsville,NH,Teardrop,15 seconds,Green and orange teardrop shaped light traveling in a straight line over Rt. 10 in Haverhill NH.
4/10/17 23:00,Nashua,NH,Light,5 minutes,Orange Light seen moving around moon vertically. ((anonymous report))
4/8/17 22:27,Raymond,NH,Triangle,2 minutes,The object was so low that it was about 7-9 feet above a tall pine tree.
3/24/17 23:15,Merrimack,NH,,4 seconds,On the night of March 24th 2017 I'm on my way to pick somebody up from work at approximately 11:15pm heading south on the highway (r
3/22/17 22:15,Dover,NH,Triangle,5 minutes,3 green flashing object in a star filled W sky of downtown Dover NH random motion up down sideway; disappeared 3x. ((anon. report))
3/17/17 20:00,Portsmouth,NH,Triangle,2 minutes,Triangle shape craft with 5 points of light. ((anonymous report))
3/5/17 23:05,Nashua,NH,Circle,,Me and a friend saw 3 orbits in the sky in a quiet Neighborhood. Now we assumed is was plans because there was a airport under them. Bu
3/5/17 22:28,Brookline,NH,Light,10 minutes,Flashing light orb with accompanying line of lights; visible for 15 minutes before disappearing.
3/4/17 19:20,Plymouth,NH,Diamond,unsure,There was a very large and bright object in the sky straight ahead of us (west). ((NUFORC Note: Sighting of Venus. PD))
2/19/17 04:12,Londonderry,NH,Triangle,30 minutes,Trangle UFO hovers over house.
2/13/17 22:00,Franklin,NH,Triangle,30 minutes,Triangle shaped object with Red blue and white lights opera glasses used. ((NUFORC Note: Possible sighting of Sirius?? PD))
2/13/17 21:30,Concord - Penecook,NH,Fireball,30-45 seconds,Went to take the dog out to go the bathroom (she hadn't been out since 3 pm ). When she got to the bottom of the stairs I opened the do
1/30/17 02:30,Somersworth,NH,Light,15 minutes,I went outside for a smoke at about 2:30 am on 1/30/17. I was looking at the stars as usual and pointing out the planets to myself when
1/29/17 18:40,Merrimack,NH,Light,10 seconds,3 lights in sky near FAA control center for North East corrder USA
