date_time,city,state,shape,duration,summary
8/30/20 01:00,North Charleston,SC,Unknown,1 hour,Tried to go to the store while on a phone call strange noise happened call was disrupted and car shut down still wont turn on. Heard
8/27/20 04:00,North Myrtle Beach,SC,Formation,1 minute,Multiple lights in m formation moving west from the coastline.
8/26/20 11:50,Irmo,SC,,,MADAR Node 95
8/20/20 22:40,Isle of Palms,SC,Cross,4,Saw a Chevy-Logo-shaped UFO at Isle of Palms as it passed from over water to over land.
8/20/20 22:00,Pawleys Island,SC,Circle,1 hour,Orange lit circles appearing over the ocean off of Pawleys Island South Carolina
8/20/20 21:30,Murrells Inlet,SC,Light,5-10 minutes,Two bright white lights hovered over the ocean then became blinking lights as it flew out over the ocean.
8/19/20 21:33,North Myrtle Beach,SC,Circle,3 minutes,3 lights at is oceans horizon SE. lights appeared yellow orange became brighter then disappeared. Right after lights went out 4 very fa
8/19/20 21:00,Surfside Beach,SC,Circle,10 seconds,3 bright orange/yellow lights horizontally moving up.
8/19/20 09:30,Barnwell,SC,Unknown,30 seconds,UFO over SRS
8/17/20 22:00,Pawleys Island,SC,Changing,1 hour,Mysterious orange lights and apparent military search over Pawleys Island SC.
8/17/20 21:00,North Myrtle Beach,SC,Unknown,30 minutes,On Monday August 17th while stargazing for shooting stars between the hours of 10 and 11 pm my friend Pam and I noticed something very
8/16/20 10:00,Myrtle Beach,SC,Circle,15 seconds,Myrtle beach lights
8/15/20 23:00,Murrells Inlet,SC,Oval,3 seconds,We were walking on pier and objects appeared for about 3 seconds and then disappeared in a blink of eye
8/12/20 22:30,Garden City,SC,Circle,45 seconds,Unidentified Objects - Garden City SC
8/12/20 22:30,Garden City,SC,Light,15-45 secondss,We know the two of us definitely saw 3-5 lights in linear pattern. Our specific account do differ slightly as I believe they went away
8/12/20 00:30,Conway,SC,Other,2-3 minutes,Four flashing lights in a long train across South Carolina night sky
8/11/20 22:45,Myrtle beach,SC,Changing,1,Over the ocean large ball of orange light appeared. Split into 2 then 3 then 4. Disappeared almost instantly from 4th to 3 2  1.
8/11/20 22:20,North Myrtle Beach,SC,Circle,5 seconds,North Myrtle fire ball craft
8/11/20 22:00,Cherry Grove,SC,Sphere,1 hour,Many bright white blinking lights scattered across the sky followed by Square orange lights coming on one at a time.
8/11/20 10:15,,SC,Unknown,20 minutes,On vacation in north Myrtle beach. Sitting on beach front deck and observed 4 large horizontal lights At first thought it was a cl
8/9/20 00:39,Easley,SC,Rectangle,12 minutes,"Around 12:39 a.m. I saw two orange/red orbs/lights side by side sitting stationary above my apartment building.

The lights quickly c"
8/1/20 22:15,Florence,SC,Circle,2 minutes,Erratically flying light turns red and disappears.
7/26/20 21:30,North Myrtle Beach,SC,Light,1 minute,North Myrtle Beach Brillant Starburst
7/26/20 19:30,North Myrtle Beach,SC,Light,1 minute,North Myrtle Beach Brillant Starburst
7/25/20 21:00,Surfside Beach,SC,Light,1 minute,3 lights in triad formation seen at beachfront location move south behind clouds.
7/19/20 21:30,North Myrtle Beach (Crescent Beach),SC,Circle,1 minute,Three orange yellow orbes triangular formation over ocean at 15th ave became brighter then extinguished One top orb and two on bottom e
7/4/20 00:00,Conway,SC,Changing,2 hours,One craft one red light with blue white ordering lights size a full moon tonight it is that size
6/28/20 07:25,Irmo,SC,,,MADAR Node 95
6/25/20 22:00,Cherry Grove,SC,Sphere,10 minutes,Orange lights Myrtle Beach
6/25/20 21:45,North Myrtle Beach,SC,Light,30 minutes,Large bright orange lights appearing and disappearing over the coast accompanied by smaller white lights.
6/25/20 21:30,Manning,SC,Other,20 seconds then 3 short,A long line of very bright white lights looked like a plane about to crash then just disappeared very light cloud cover wouldn't have
6/25/20 21:00,Myrtle Beach,SC,Fireball,1 hour,4 yellowish orange like orbs in sync light up then fade away like fire going out. A bit later a couple more. Few mins later one lit up
6/23/20 07:25,Irmo,SC,,,MADAR Node 95
6/22/20 22:45,North Myrtle Beach,SC,Cigar,20 seconds,Unidentifiable pulsing red orange vertical rod shaped light above North Myrtle Beach ocean pulses then disappears
6/18/20 21:30,Garden City,SC,Sphere,Few seconds,Large Orb that split into three orbs seen off South Carolina coast by five witnesses- June 18th 2020
6/17/20 23:00,Edisto Beach,SC,Circle,3 minutes,Orange lights off Edisto Beach over the Atlantic Ocean.
6/17/20 22:10,Ladson,SC,Formation,8 seconds,Multiple lights in formation possibly multiple crafts
6/17/20 10:03,Folly Beach,SC,Fireball,10 seconds,One of my friends said he saw something in the sky we saw 2 more of them the first one was blinking across the sky like it was going
6/17/20 10:00,North Myrtle Beach,SC,Other,5 minutes,Flashing and fire in the sky.
6/12/20 23:43,Irmo,SC,,,MADAR Node 95
6/1/20 10:55,Sardinia,SC,Other,,The object was 20 to 30 ft from tip to tip and was all white. Its appearance surprised me as it sat motionless hovering
6/1/20 06:10,Irmo,SC,,,MADAR Node 95
5/29/20 09:24,Irmo,SC,,,MADAR Node 95
5/25/20 10:41,Irmo,SC,,,MADAR Node 95
5/17/20 21:41,Lake Keowee,SC,Fireball,2 minutes,While out night fishing With husband and granddaughter we saw a bright red light hovering across sky then just vanished
5/15/20 21:35,Greenville,SC,Sphere,5 minutes,Fire ball spear moving extremely fast and hovering over my house Greenville SC
5/14/20 00:45,St. George,SC,Flash,1,Shooting star but started with a bright white light and turned to orange and then disappeared.
5/14/20 00:20,Charleston (James Island),SC,Fireball,5 seconds,Orange/fiery circular object streaking thru the sky but was gone within 3-5s of seeing it
5/10/20 23:50,Loris,SC,Light,5 minutes,Orange lights in one direction although not in straight line and go out like flame
5/10/20 06:32,Irmo,SC,,,MADAR Node 95
5/6/20 22:50,Cheraw,SC,Circle,5 minutes,I was outside smoking and I heard a deafening humming sound. The sound was so loud a stray cat that wonders the parking lot took off ru
5/2/20 22:20,Easley,SC,Disk,3 minutes,Saucer shaped object with 3 white lights in triangular pattern on the bottom. Seen by one person and her puppy
4/29/20 21:25,Mount Pleasant,SC,Formation,20 seconds,We saw 6 lighted objects moving in a straight line towards a dimmer light and then disappeared.
4/28/20 22:00,Taylors,SC,Formation,5 minutes,String of lights formation. Traveling west to east. ((Starlink satellites?))
4/28/20 22:00,Belton,SC,Circle,5 minutes,We saw (what I counted) 12 round orbs following one another at an exact distance from one another ((Starlink satellites??))
4/28/20 21:30,Folly Beach,SC,Light,3 minutes,Approx. y 40 white lights in a straight line moving from right to left all disappearing at a certain point. ((Starlink satellites?))
4/28/20 21:15,North Augusta,SC,Light,10 minutes,Long string of lights traveling for south west to the north east. Evenly spaced apart. ((Starlink satellites?))
4/28/20 21:00,Easley,SC,Light,18 minutes,50 light anomalies headed north east in PERFECT FORMATION AND SPACING apart. ((Starlink satellites??)
4/22/20 08:58,Greer,SC,Cigar,1 minute,White cylinder object disappears in a blink of an eye.
4/20/20 09:35,Union,SC,Other,2 minutes,04/20/2020 Bright White Triangular light lighting up woods with Yellow light towards the top of trees- SC
4/17/20 20:15,Mount Pleasant,SC,Light,3 minutes,3 solid red lights not blinking slow moving &quot;V&quot; formation disappeared up
4/14/20 23:00,Chesnee,SC,Unknown,,The crafts were blue lights and fast
4/14/20 22:30,Easley,SC,Circle,1 hour,Noticed a ball of light moving slow in the sky over Venus. It went half way across the sky and just disappeared. And then another light
4/13/20 22:00,Whitmire,SC,Light,8 minutes,Evenly Spaced Lights. ((Starlink satellites?))
4/13/20 21:30,Tamassee,SC,Light,20 minutes,20-30 bright lights evenly spaced flying in a row one behind the other from NW to SE no sound ((Starlink satellites?))
4/1/20 04:00,Anderson,SC,Light,30+ minutes,2 lights appeared out of nowhere just down and to the left of the moon. They got closer together after a few minutes. But when we first
3/21/20 22:00,Pickens,SC,Light,15 minutes,Seen them rising in the north heading east disappearing. One came every 30 seconds or so. ((Starlink satellites))
3/17/20 21:30,Joanna,SC,Light,4 hours,Bright object western SC for over 4 hours. ((NUFORC Note: Sighting of Venus?? PD))
3/9/20 01:35,North Augusta,SC,Light,8-10 minutes,Far-off light zigzags rapidly over the treeline multiplies into up to six lights
2/27/20 18:30,North Charleston,SC,Light,1 minute,"I saw lights bright as stars in the sky in a horizontal formation. ((""Spacelink"" satellites??))"
2/27/20 17:49,Irmo,SC,,,MADAR Node 95
2/25/20 22:00,Inman,SC,Triangle,15 minutes,3 red lights moved across the sky in a triangle formation flying at the height of a helicopter while making no sound.
2/6/20 11:15,Myrtle Beach,SC,Other,2 minutes,Large Cargo Plane Hovering.
1/28/20 21:15,Varnville,SC,Other,10 minutes,Last night my husband was out walking the dogs and he yelled for me to step out the back porch and look up at the tree line in the sky
1/28/20 19:30,Longs,SC,Light,5 minutes,I was walking my dog and saw 3 red blinking lights almost vertical but not straight. This was northeast/north. I thought this was odd a
1/28/20 17:35,N. Myrtle Beach,SC,Chevron,4-5 minutes,Huge Chevron Shaped craft
1/26/20 06:45,Aynor,SC,Unknown,45 seconds,This orange/fiery object seemed as if were a plane on fire and then I lost sight of it while driving after slowing down.
1/22/20 18:40,Dalzell,SC,Circle,5 minutes,UFO?? Dalzell South Carolina
1/19/20 21:30,Dalzell,SC,Disk,45 minutes,In Dalzell in the area where 441/521 crosses there appeared to be a large Spot Light above my house. I got out my camera and witness a
1/17/20 09:45,Mount Pleasant,SC,Formation,30 seconds,I was having a fire drill at my school and I saw a formation of ufos by the moon
1/16/20 23:00,Aiken,SC,Sphere,5 minutes,Bright Sphere
1/8/20 18:45,Central,SC,Triangle,3 minutes,2 large low-flying noiseless triangle crafts over upstate sc
1/5/20 16:22,Charleston,SC,Unknown,:02,3 objects buzzing around in broad daylight and vanish in formation.
1/1/20 01:00,Lake Wylie,SC,Fireball,3 minutes,fireball looking flying object
12/25/19 01:28,Florence,SC,Rectangle,1 minute,Two rows of 6 white lights each hovering above ground close to fence ascending above trees and returning to jump fence
12/23/19 22:00,Mt. Pleasant,SC,Flash,5 minutes,Many colors were seen flashing in a big portion of the sky.
12/21/19 20:30,Greenville,SC,Sphere,5 to 6 mins,Orange lights in sky. ((NUFORC Note: Starlink satellites? PD))
12/21/19 09:01,Greenville,SC,Circle,15 minutes,Glowing orange orbs floating over Greenville. ((Starlink satellites?))
12/20/19 07:45,Greenville,SC,Other,2 minutes,watched object travel across sky and quickly gain speed and suddenly disappear
12/20/19 06:25,Irmo,SC,,,MADAR Node 95
12/12/19 09:30,Greenville,SC,Cylinder,5 minutes,Myself and a co-worker saw 2 shiny silver cylinder shaped objects flying close to each other moving east to west. There was no trail o
12/12/19 07:15,Irmo,SC,,,MADAR Node 95
12/12/19 01:00,Litchfield,SC,Circle,45 minutes,Flickering lights anomaly stationary in sky above beach.
12/11/19 08:11,Irmo,SC,,,MADAR Node 95
12/9/19 20:44,Litchfield Beach,SC,Fireball,30 min,I have seen the Myrtle Beach UFO &quot;orbs&quot; a few times the last five or so years. This time I was at Belin Church in Murrells In
12/6/19 00:30,Little River,SC,Unknown,5 minutes,I live on ICW. Asleep 3 hours. Suddenly awakened by a fast approaching high accelerating loud roaring noise. Vibration felt inside h
12/5/19 19:45,James Island,SC,Unknown,<15 seconds,Was going down camp rd. near middle school and saw 3 orange lights in equilateral triangle formation l((anonymous report))
12/3/19 20:30,North Charleston,SC,Cross,5 minutes,Saw a plane shaped vehicle hovering over a hotel in the air. It was in the air but stayed completely still the entire time.
12/2/19 21:35,Irmo,SC,,,MADAR Node 95
12/1/19 21:35,Irmo,SC,,,MADAR Node 95
11/28/19 08:43,Pawleys Island,SC,Circle,45 minutes,Small orb moving in erratic patterns
11/9/19 12:00,Simpsonville,SC,Cylinder,20 minutes,Simpsonville SC - long snake like cylindrical object floating in sky - duration 15 minutes
11/9/19 12:00,Simpsonville,SC,Cigar,30 minutes,Object moves slowly across sky and turned a bit. Photo could not be taken on iPhone. The object could be seen by eye but did not ap
11/3/19 04:00,Sumpter,SC,Circle,1 hour,Yesterday afternoon my family and I were outside tossing a football. We decided to take a break in the trampoline. My husband was the f
11/3/19 01:30,Taylors,SC,Unknown,1 hour,
11/2/19 03:36,North Charleston,SC,Unknown,4,Loud hovering noises for the 3rd month in a row. Live near cafb but it sounds like grid searching every time.
10/31/19 20:32,Florence,SC,Light,3 minutes,Florence SC - (3) lights in the Southwest sky
10/25/19 23:00,Myrtle Beach,SC,,10 seconds,Fastest moving lights I've ever seen.
10/24/19 23:00,Irmo,SC,Light,1/3 hours,Mulitiple flying circular crafts and bright lights with white flashing lights seen by two teenage girls on 10/24
10/23/19 16:00,Piedmont,SC,Oval,20 seconds,Pulsing light in day sky that made un-man made craft movements before lighting up and vanishing.
10/22/19 20:15,North Myrtle Beach,SC,Light,20 minutes,Orange light moving back and forth horizontally that blinked a few times then there were 2 behaving the same.
10/20/19 22:30,Lexington,SC,Light,5 seconds,Bright blue light that fell vertically. ((anonymous report))
10/20/19 19:43,Aiken,SC,Triangle,1 minute,Triangle Witnessed
10/20/19 18:30,Piedmont,SC,Circle,3 seconds,Bright light like a star at night but was day time shot across the sky and blinked once then disappeared
10/20/19 06:00,North charleston,SC,Light,~10 minutes,While starting a shift at 6am at a water front facility a equipment operator was starting machine and noticed up to 9 bright lights in
10/16/19 21:41,Hardeeville,SC,Triangle,30-50 seconds,large with only white lights hovering above the ground from 30-50 seconds
10/16/19 20:00,North Myrtle Beach,SC,Formation,Within 2 min,A rectangular formation of three reddish orange round lights that lite up one at a time in a line. Stayed few seconds. Repeated the sa
10/10/19 20:05,Waterloo,SC,Light,2 seconds,Bright white stationary light in the sky during space station sighting.
10/9/19 10:43,Greenville,SC,Unknown,2 minutes,3 Star like objects meet then fade away.
10/8/19 23:00,Myrtle Beach,SC,Sphere,4 or 5 min,Red-orange lights over Myrtle Beach
10/7/19 13:45,Irmo,SC,,,MADAR Node 95
10/5/19 06:30,Bluffton,SC,Fireball,2 seconds,A very bright green object streaked over me in the dark going NNW while I was our running-jogging.
10/3/19 21:30,Sumpter,SC,Unknown,1 hour,Observed an odd moving light above Sumter SC at 9:30 pm on 3 Oct 2019.
10/1/19 17:00,Newberry,SC,Oval,19:00,I was driving down hwy 34 headed from Newberry SC to Ninety Six SC. A UFO came out from the top of the trees came down HWY 34 and st
10/1/19 05:55,Myrtle beach,SC,Circle,4 minutes,I was sitting on front porch when I suddenly felt like I was being prompted to get up and look up into sky I was taken aback by how man
9/28/19 21:00,Myrtle Beach,SC,Circle,5-6 minutes,Too fast to be a helecopter .
9/24/19 21:53,Hilton Head,SC,Light,30 seconds/10 minutes,Fixed orange lights in sky then moving south as a line of 6 lighting up and fading in sequence
9/21/19 22:30,Edisto Island,SC,Sphere,10 minutes,Orange glowing Orb off Edisto Island.
9/20/19 21:00,Unknown traveling on rt. 25,SC,Other,5 seconds,Green lights shaped like sideways candy cane with vertical tail hovered made rise in elevation and shot horizontal at extremely fast s
9/20/19 20:00,Rock Hill,SC,Fireball,3-5 minutes,It was a large red orange pulsating orb.
9/19/19 20:45,Myrtle Beach,SC,Light,5-10 seconds,5 orange horizontal lights appeared disappeared the reappeared one by one before disappearing again
9/16/19 20:51,Anderson,SC,Sphere,10-15 seconds,Bright stationary object that appeared to speed directly away.
9/12/19 21:15,Myrtle Beach,SC,Unknown,10 to 15 seconds,Red lights appear over waters off Myrtle Beach. ((anonymous report))
9/12/19 21:05,Myrtle Beach,SC,Light,45 seconds,Five lights appeared in the sky and flew faster than I thought possible in a line pattern before disappearing.
9/12/19 21:00,Windy hill,SC,Light,15 minutes,4 orange orbs turns into 4 white and red blinking lights.
9/10/19 21:30,Myrtle Beach,SC,Rectangle,3-5 minutes,It was a moon lite sky over the Atlantic ocean. All of the sudden 5 red lights in a straight line appeared out of nowhere.30 seconds la
8/26/19 20:45,Hamer,SC,Sphere,5-7 minutes,2 orange spheres.
8/19/19 22:10,Charleston,SC,Unknown,,Smoke trail across the night sky to the south with moon in background.
8/5/19 22:00,Isle of Palms,SC,Circle,10 minutes,Orange orbs over the ocean.
7/30/19 22:30,Folly Beach,SC,Circle,5 minutes,Parallel series of two orange dots 4 pairs of 2.
7/30/19 22:00,Folly Beach,SC,Light,Variable,Orange orbs over the ocean at night every 20-25 min some grouped and some individual
7/30/19 22:00,Isle of Palms,SC,Formation,15 seconds,My wife son daughter in law and I were all sitting on the beach getting ready to look for shooting stars when we all saw four (4) or
7/29/19 22:00,Charleston,SC,Light,3 seconds,Observed large orange lights/orbs in the night sky. The bright circular light appeared suddenly splittling from 1 to 2 to 3 to 4 orbs
7/28/19 20:00,Myrtle Beach,SC,Other,40 seconds,Myrtle Beach strange ufo under water.
7/27/19 02:27,North Charleston,SC,Other,15-20 seconds,4 green colored lights in straight line appeared then dissipated.
7/24/19 21:51,North Myrtle Beach,SC,Circle,2 minutes,Alien UFO spotting in Cherry Grove North Myrtle Beach!
7/23/19 11:01,Rock Hill,SC,Circle,10 seconds,Unexplained light that accelerated towards the ground while changing colors.
7/23/19 00:00,Boiling Springs,SC,Other,,UFO and possible Aliens.
7/12/19 22:30,Boiling Springs,SC,Light,3 minutes,My wife and I along with 2 neighbors were sitting at the pool talking between 10:00 and 11:00 pm on the night of 07/12/2019. We saw 3
7/10/19 21:35,Chesnee,SC,Sphere,1 minute,Sphere like object with lights dropped 2 smaller ones and vanished.
7/3/19 12:45,Lancaster,SC,Rectangle,10 minutes,Weird light formation high in the sky traveled 90 degrees around the 30 acres of my backyard to land in the woods beside my house.
7/2/19 22:25,Columbia,SC,Triangle,4 minutes,Massive triangle in skies above Columbia SC
6/27/19 01:00,Edisto,SC,Circle,6 minutes,Circular shaped object spotted off the coast of Edisto beach. Object glowed and tracked at a steady pace.
6/26/19 20:00,Anderson,SC,Formation,10 minutes,Riding down the road and we saw 50-75 flying objects Different shapes the were spread out and all went in single file into the clouds.
6/24/19 22:40,Ladson,SC,Disk,5 minutes,a circular saucer with 3 glowing yellow lights seen in Charleston SC.
6/24/19 00:00,Edisto Island,SC,Light,11 minutes,Over the ocean there were three singular lights which eventually joined together. Once joined together and amazingly bright white ligh
6/20/19 22:00,Greer,SC,Oval,45 seconds,A bright oval object traveling at speed exceeding that of man-made aviation capabilities.
6/16/19 21:30,Mount Pleasant,SC,Sphere,<1 minute,5 red lights that were either spheres or round come from the south to the north.
6/14/19 20:28,Cherry Grove,SC,Other,12 minutes,Highly Advanced Aircraft sighting over the Cherry Grove Inlet in South Carolina
6/9/19 09:30,Fripp Islands,SC,Oval,4 seconds,Oval bright Red appearance over ocean the took off away from shoreline. At least 10k above ocean. 3 witnesses. ((anonymous rept))
5/28/19 12:13,,SC,Circle,32 minutes,I look outside and like 2 blocks away I see a orange circle light going very very slowly. ((anonymous report))
5/26/19 13:20,Fort Mill,SC,Flash,Snap shot,There was a shiny spot on the upper right hand corner. ((NUFORC Note: Tiny speck of light. PD))
5/25/19 23:00,Myrtle Beach,SC,Circle,1:30,A ufo with red and green lights oaused in midair and then flew back in the direction it came from and landed. ((anonymous source))
5/25/19 22:48,Ocean Blvd,SC,Circle,Few minutes,UFO stopped mid air for about 10 minutes and was lighting up red and then sped up and turned green the lights. ((anonymous report))
5/19/19 00:00,York,SC,Oval,60 seconds,This craft had orange lights speed away so fast like speed of light. Then we heard like fighter planes. ((anonymous report))
5/17/19 21:30,North Litchfield Beach,SC,Circle,10-15 seconds,Red dots of bright light togather than dispersing in all directions
5/14/19 21:45,Myrtle Beach,SC,Light,2 minutes,3 Red Lights
5/14/19 21:40,Pawleys Island,SC,Formation,45 seconds,Two sets of three horizontal lights appear at sequentially @ 9:40 pm on 14 May 2019 in the south southeastern sky Pawleys Island SC.
5/14/19 21:30,Murrell Inlet,SC,Light,30 seconds,3 bright red lights in a row disappearing and reappearing next to each other. Gone after a few seconds.
5/14/19 09:30,Myrtle Beach,SC,Oval,2 minutes,3 orange balls
5/7/19 23:00,Myrtle Beach,SC,Triangle,10 seconds,2 different aircrafts; 10 minutes apart. Off balcony Myrtle Beach MAY 7 2019
5/3/19 22:00,Cheraw,SC,Light,10 minutes,I stepped outside to smoke and I was looking up and saw these strange lights. They were white red and a green-blue color.
5/2/19 21:55,Trio,SC,Circle,3-5 minutes,A large circle with red and white lights hovering in front of car at tree level.
4/27/19 20:15,Anderson,SC,Circle,1 minute,Round black basketball-like silent flying object.
4/27/19 04:00,Greenville,SC,Circle,3 minutes,I was leaving my girlfriend's house approximately at 4:00am when we saw a abnormal circular shaped object moving across the skyline. I
4/17/19 22:15,North Myrtle Beach,SC,Unknown,5 minutes,3 orange lights over ocean Myrtle Beach SC.
4/17/19 22:00,Surfside Beach,SC,,10 minutes,3 orange lights over ocean.
4/17/19 22:00,Myrtle Beach,SC,Sphere,3 minutes,Orange red orbs.
4/17/19 20:56,Hamer,SC,Other,2 minutes,From Fairmont NC to Hamer SC when out of nowhere what seems to be a long object with a light at both ends. ((anonymous report))
4/16/19 21:00,Myrtle Beach,SC,Sphere,,Three large orange red spheres in the sky slightly moving then all of a sudden disappeared one by one.
4/12/19 21:00,Easley,SC,Sphere,20 minutes,8 Red/Orange spheres flying slow and very low at night.
4/4/19 06:55,Florence,SC,,10 seconds,A ball of green light with a light of red and orange behind it shooting across the sky. ((anonymous report))
4/4/19 06:55,Columbia,SC,Circle,6 seconds,Large bright green ball with red tail crossed W to E very high up in pre-dawn above res. area for 5-6 seconds. ((anonymous report))
4/1/19 23:00,Cross Hill,SC,Cone,2 minutes,Two huge round white lights one turn on then off then the other would do the same never together. ((anonymous report))
3/29/19 23:00,Indian Land,SC,Triangle,60 seconds,((NUFORC Note: Source of report provides no detailed information. PD))
3/29/19 07:00,Greenwood,SC,Egg,4 seconds,Small green light moving across the sky that quickly shifted downward towards the ground. ((anonymous report))
3/11/19 20:45,Tega Cay,SC,Circle,10 minutes,Three unidentifiable lights near Lake Wylie SC
3/1/19 13:00,Greenville,SC,,10 minutes,Reptilian or Grey alien contact.
2/26/19 21:00,Summerville,SC,Egg,2 seconds,Bright green egg-shaped object quickly move across the sky.
2/26/19 21:00,Warrenville,SC,Circle,15 seconds,Green sphere like object moving at 45 degree angle
2/26/19 18:25,Columbia,SC,Disk,5 minutes,Metallic saucer floating and slightly shaking
2/19/19 12:40,Beaufort,SC,Oval,dont remember,It looked weird and was fast oval shape kinda. ((anonymous report))
2/18/19 14:40,Charleston,SC,Egg,2 minutes,There a bright egg shape ball it lasted about two minutes. ((anonymous report))
2/8/19 21:30,Myrtle Beach,SC,Sphere,5 minutes,Oceanfront balcony at The Marriott. 4 stationary blue orbs over the water about 20 feet from shore. 1 was making zigzag movements. Minu
1/25/19 06:30,Travelers Rest,SC,Light,5 minutes,3 lights in tilted position early Friday morning Old WHITE HORSE RD
1/22/19 01:45,Chesnee,SC,Triangle,10,((HOAX??)) Stood there did nothing o came outside they left.
